cz,czname,state,lat,lon,c1980_85,am,rm,amfemale,rmfemale,ammale,rmmale,fracblack,racseg,incseg,segpov25,segafl75,fraccom15,hipc,gini,incsh1,ginibot99,frac2575,loctr,locgexp,schexp,tsr,tsperc,hsdrop,colpc,coltui,colgrad,lfpr,manshare,chimp,tlfpr,migirate,migorate,fracfor,scind,fracrel,crimer,fracsm,fracdiv,fracmar,incgrth
27402,Fort Dodge,IA,42.53409341005748,-94.14960207238147,8641.0,49.67425,0.31597,50.4475,0.33286,48.88375,0.29783,0.0148273,0.1090417,0.018929,0.0153346,0.0206863,0.572054,35645.63,0.33,10.56,0.2244,0.66785,0.0266922,2322.198,6.2034393,14.155789,4.167919,-0.021964,0.0098848,1830.0,0.0137242,0.6266626,0.1844914,0.7117223,0.0065799,0.0063856077,0.0091039391,0.0184637,2.0795032,0.7189443,0.0021846,0.1735058,0.0909665,0.5875846,0.001387
27501,Des Moines,IA,41.679332051811066,-93.6875761547884,43765.0,45.3075,0.34826,46.45325,0.36093,44.13,0.33696,0.0332521,0.174653,0.0761284,0.0681736,0.087367,0.383941,40107.64,0.39071,13.556,0.25515,0.53839,0.0259444,2489.982,6.4045691,15.890821,1.70724,-0.006087,0.016783,4898.74,0.0902061,0.7219426,0.0915316,0.2696459,0.0066865,0.0189043404,0.0148697138,0.0507267,1.5952567,0.4833983,0.0008694,0.1823058,0.0978831,0.5643552,-0.0022413
27502,Creston,IA,40.91263049849117,-94.03673459818938,2848.0,48.49925,0.31385,51.01475,0.27267,46.12825,0.35049,0.0034551,0.0684861,0.0119699,0.0099907,0.0129289,0.5557936,31082.06,0.32411,8.285,0.24126,0.66069,0.0271346,2735.738,6.4904056,13.360805,4.510805,-0.0182976,0.0561798,6668.39,0.1231636,0.6493208,0.1722726,1.868439,0.0060728,0.0126685393,0.0132022472,0.0156679,1.4146176,0.4783708,0.0007303,0.1849232,0.0909283,0.5988396,0.0047616
27503,Atlantic,IA,41.54160016844111,-95.08641885554187,3009.0,53.17575,0.30847,53.68975,0.29675,52.66525,0.31953,0.0015279,0.0150217,0.010381,0.0066774,0.0157304,0.5568643,35643.5,0.31537,8.047,0.2349,0.66554,0.0251339,2556.875,6.1656515,14.538139,9.914728,-0.0316182,,,,0.659242,0.1312877,0.2560794,0.0071021,0.0098019431,0.0122524289,0.0070158,1.9705428,0.7680687,0.0006054,0.1543843,0.0742521,0.6424339,0.0012898
27504,Carroll,IA,42.02936259523661,-94.93610058899736,4612.0,55.488,0.28304,58.826,0.22624,52.16175,0.33867,0.0033861,0.1781799,0.0095351,0.0048793,0.0143476,0.6114603,34861.86,0.29873,6.69,0.23183,0.68334,0.0254876,2694.298,6.0482144,14.084771,6.525384,-0.0265456,,,,0.6579642,0.168006,0.3133047,0.0072174,0.0099530054,0.0126823863,0.0263737,2.3755124,0.7837222,0.0003489,0.1486113,0.0713399,0.6039082,0.005821
27601,Rapid City,SD,44.142562986540234,-103.26980234397406,14261.0,45.67875,0.31231,46.7365,0.30482,44.64125,0.31905,0.0073276,0.0801999,0.053129,0.0498543,0.058095,0.4844579,33200.56,0.3895,10.24,0.2871,0.61722,0.0285692,1718.701,4.6948112,16.80264,0.7545043,0.011661,0.0252458,3265.41,-0.0503121,0.6876915,0.0788275,0.6281254,0.0070977,0.0123767688,0.0132225041,0.0171957,0.74400392,0.5418702,0.0014043,0.2162583,0.1108369,0.5761445,0.006202
27602,Eagle Butte,SD,45.144328528864776,-101.19703482991088,863.0,35.22775,0.33419,,,,,0.0002355,0.1769794,0.0337856,0.0327039,0.0192536,0.5782872,18546.09,0.31715,5.469,0.26246,0.47549,0.016258,1574.325,6.7209903,16.137819,0.7285385,0.0640615,0.1177718,2940.0,,0.5775401,0.01821,0.0191388,0.0047732,0.0041220115,0.007772936,0.0049225,-0.00921828,0.5283241,0.001531,0.3217469,0.1238532,0.4216514,0.0205973
27603,Southwest Jackson UT,SD,43.97290390910764,-101.57355996945722,588.0,46.10625,0.40117,,,,,0.0001951,0.4410588,0.0389163,0.0409028,0.0244209,0.6689304,26268.23,0.29604,7.437,0.22167,0.62319,0.0290162,1559.89,5.0226042,12.846077,11.0895,-0.0422779,,,,0.6194544,0.046374,0.2074473,0.006726,0.0,0.0089738588,0.0080841,1.4820541,0.6088568,0.0007803,0.1897927,0.0656915,0.5619681,0.0167421
27604,Murdo,SD,43.951767,-100.686231,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.7153153,30669.46,0.30867,,,,0.0364305,1774.925,4.1611842,15.428947,,,,,,0.7076591,0.0172414,0.0006709,,,,0.0,1.6179047,0.6177703,0.0008382,0.1369863,0.1072555,0.5615142,0.045038
27605,Mission,SD,43.303437134235864,-100.81617963800171,1053.0,26.67175,0.35515,28.3885,0.30278,,,0.0007186,0.1019549,0.0026705,0.0014182,0.0033213,0.4653207,17597.96,0.38114,5.522,0.32592,0.37882,0.0118997,2285.168,5.5463549,13.892902,-30.39896,,0.0898231,1632.0,-0.0831799,0.5868531,0.0144714,1.09e-07,0.0052931,0.0075451361,0.0057486751,0.0061014,0.03522374,0.550795,0.0004491,0.3909774,0.138341,0.3729193,0.0082866
27701,Scottsbluff,NE,42.03923416916666,-103.41763266216665,5904.0,49.6815,0.28218,50.02325,0.31741,49.36675,0.24555,0.0030499,0.1154486,0.0186965,0.0134546,0.0202463,0.6423873,33191.67,0.34643,6.759,0.27884,0.60503,0.0241191,2251.258,5.6635543,15.83525,-1.079503,0.0061995,0.0303476,1677.3,-0.062964,0.6500488,0.0649421,0.2712621,0.0059418,0.0086035537,0.009650547,0.0350864,1.1364422,0.5315843,0.0008042,0.2031231,0.0969828,0.5907169,-0.0050835
27702,Cheyenne,WY,41.19693778585262,-104.51830897166376,8167.0,46.08025,0.27917,46.43625,0.29289,45.75675,0.26535,0.0213031,0.0640156,0.0555407,0.0426452,0.0718207,0.5644991,34424.96,0.36577,9.978,0.26599,0.59102,0.017174,3061.019,5.8227662,16.403808,2.301134,0.0087311,0.0104684,1128.0,-0.2484379,0.664086,0.0554673,0.2839498,0.0062316,0.0275213031,0.0270397588,0.0263422,0.87606248,0.500178,0.0011515,0.1988968,0.1252726,0.58257,0.012164
27703,Torrington,WY,42.127313205429374,-104.56734700087728,1894.0,50.8805,0.26478,48.686,0.26792,53.06525,0.26053,0.0013118,0.0252124,0.0079871,0.011017,0.0052697,0.6240951,31965.72,0.32432,5.398,0.27034,0.6183,0.0199962,3130.52,6.9343835,12.563321,8.822731,-0.0027509,0.0468494,1128.0,-0.0192411,0.6373685,0.0388955,0.0657447,0.0057503,0.0118528929,0.02112907,0.0173747,0.93549208,0.4110565,0.0006559,0.1630094,0.1050374,0.6157324,0.0076351
27704,Gordon,SD,43.027714725853556,-102.34737566774095,2395.0,34.812,0.40092,35.925,0.37116,33.57525,0.43421,0.0010343,0.4859407,0.0342269,0.0461473,0.0193302,0.5881501,19815.24,0.33369,6.245,0.27124,0.49506,0.0174852,1751.038,6.7311874,13.940798,-19.81146,-0.0064431,0.0449681,1560.0,-0.2769777,0.5696595,0.0188222,0.1569599,0.0048764,0.0087238061,0.0104775609,0.0065383,-0.15312425,0.4540426,0.0013303,0.318266,0.095269,0.4539901,-0.0113744
27801,Virginia Beach,NE,42.03664467427913,-97.57979615644255,5467.0,52.2355,0.25762,52.94325,0.26109,51.60325,0.24977,0.0062292,0.1083281,0.0284426,0.0209345,0.0391474,0.6140052,31599.71,0.33132,11.685,0.21447,0.66472,0.0254947,2142.162,6.381584,15.085407,9.922015,-0.0217486,0.0350939,1621.29,0.0550656,0.6864946,0.1764206,0.3013404,0.0070815,0.0127039832,0.0165467626,0.0373835,1.1058773,0.7564485,0.0004387,0.1534107,0.0711772,0.6048121,0.0055971
27802,Columbus,NE,41.49190974262419,-97.44952608273222,6206.0,55.72125,0.22113,56.93675,0.21755,54.45325,0.22661,0.0017493,0.2116957,0.0120727,0.0097011,0.0167177,0.5808745,34258.06,0.27885,7.077,0.20808,0.71154,0.0228928,11529.13,6.299381,14.740289,4.493363,-0.0121319,,,,0.6894374,0.2707524,0.8033503,0.0070542,0.0083541779,0.0151225334,0.0545015,0.98191489,0.750748,0.0002452,0.1314736,0.0623136,0.6292897,-8.7e-05
27901,Hastings,NE,40.51418247195749,-98.38625106868646,3477.0,51.48225,0.26961,52.54175,0.28319,50.345,0.26156,0.0046863,0.0588049,0.0405665,0.0472053,0.036426,0.598797,34343.34,0.37469,12.631,0.24838,0.64089,0.0392363,3667.585,7.2023797,14.080615,0.5907859,-0.0148836,0.0236681,12396.0,0.2105546,0.6664766,0.1467122,0.3230924,0.0078443,0.0082838276,0.0096329081,0.0375678,1.5961141,0.6454759,0.0004024,0.1599535,0.0778582,0.5937243,-0.0025383
27902,York,NE,40.846921353929275,-97.58892090623391,2488.0,54.85975,0.28499,55.6915,0.2887,53.983,0.27932,0.0056194,0.0368592,0.0038443,0.0028532,0.002085,0.6282241,35524.24,0.3036,7.531,0.22829,0.68254,0.0315588,2504.742,7.7587679,12.965498,5.695711,-0.0295571,0.0372148,8200.0,0.0571808,0.6536702,0.116133,0.1036157,0.0080788,0.0130996241,0.0135462022,0.0123704,2.3287551,0.6949127,0.0005582,0.1145801,0.0679312,0.6393326,0.0101721
27903,Grand Island,NE,40.94755057623394,-98.33366726925324,6779.0,50.26825,0.28833,50.68675,0.28699,49.86825,0.28949,0.0027282,0.1496584,0.0318637,0.0231213,0.0365884,0.5614961,33159.67,0.35461,10.709,0.24752,0.65337,0.026483,2478.924,7.0778977,15.513623,-1.948201,0.003273,0.0128687,1320.0,-0.1015245,0.6906377,0.1683561,0.2842345,0.0075074,0.0127142637,0.0159829104,0.0595687,1.3081513,0.801745,0.0017887,0.1716642,0.0889598,0.6158871,-0.0004124
28001,Sioux City,IA,42.46791186138995,-96.33147393699753,16499.0,48.57475,0.30419,50.13525,0.29029,46.945,0.32084,0.0124193,0.2002684,0.0443425,0.0370624,0.0517731,0.4537663,35654.61,0.38119,10.997,0.27122,0.61462,0.0248389,2172.693,5.6133201,15.860296,-0.7469575,0.0028061,0.0319535,5083.96,0.0359906,0.6885317,0.2146778,0.3575947,0.0065119,0.0067794624,0.0135216458,0.0619269,1.2670359,0.5969708,0.0020829,0.1861419,0.087847,0.5679279,-0.0048846
28002,West Point,NE,41.96385949191445,-96.57569311709003,2426.0,46.50425,0.44701,46.49975,0.42035,46.47225,0.47649,0.0011127,0.3603257,0.0074186,0.008835,0.0052756,0.551127,32028.04,0.31484,6.198,0.25286,0.66286,0.0266836,2507.845,5.8888918,13.155721,6.979528,0.0025476,0.0794755,1807.27,-0.2268671,0.6453029,0.1359857,0.1179131,0.0064711,0.0139082058,0.017285913,0.023693,1.3407409,0.7226306,0.0003179,0.1765289,0.0716579,0.6076742,0.0108699
28101,Lincoln,NE,40.72348761807002,-96.74177215031517,22930.0,45.454,0.33016,46.84625,0.34717,44.039,0.31288,0.0226154,0.0943325,0.0949332,0.0875906,0.1088419,0.4342186,35972.91,0.37552,14.437,0.23115,0.58643,0.0274771,2960.261,6.9145347,15.056205,-1.788478,0.0117436,0.0224391,4557.32,0.0816871,0.7203723,0.1310683,0.4517649,0.0067182,0.0201278385,0.0212305582,0.047827,1.6594489,0.4964514,0.0009841,0.1870648,0.0903192,0.5374638,-0.0044442
28102,Nebraska City,NE,40.402866305909015,-95.96658392133767,3441.0,52.616,0.27144,52.99775,0.28719,52.21075,0.25663,0.0021458,0.0624672,0.0134722,0.0135538,0.0165877,0.5138897,34517.13,0.28724,5.397,0.23327,0.65682,0.0252916,2051.944,6.7365646,13.774303,6.023101,-0.0307151,0.0249513,1973.0,0.0098794,0.6444963,0.1271823,0.559636,0.0059184,0.0148460502,0.0175657468,0.0150028,1.6135811,0.6619592,0.0004242,0.1504057,0.0876747,0.6057179,-0.000872
28201,Red Oak,IA,40.832994971638996,-95.12591976993815,3982.0,51.02025,0.30085,51.6125,0.29482,50.44475,0.30711,0.0060792,0.1106861,0.015968,0.011534,0.0179987,0.5496271,33241.64,0.30586,8.44,0.22146,0.67076,0.0234511,2014.364,5.9335338,14.325567,2.605025,-0.0305184,,,,0.6232213,0.2085863,0.9847509,0.0057862,0.011452995,0.0106230678,0.0123123,1.3091941,0.5561757,0.0004357,0.1709643,0.0951955,0.6095681,0.0025796
28202,Omaha,NE,41.26353612998388,-96.03765768140643,66421.0,43.1105,0.35894,44.33825,0.37173,41.872,0.34668,0.0734997,0.2616235,0.1087991,0.0915506,0.122864,0.3492777,39947.79,0.43176,17.652,0.25524,0.53533,0.0252373,2742.945,6.1726416,16.624054,-0.6265153,0.0118914,0.0224103,6011.18,-0.0678561,0.7120258,0.1032387,0.5570879,0.0059646,0.0182843398,0.0152751304,0.0444795,0.53497515,0.5187145,0.0010471,0.2078734,0.1033434,0.5551417,-0.0047235
28301,Sterling,CO,40.419470372586005,-102.8831353500929,3423.0,51.841,0.263,52.67275,0.21675,51.0845,0.30874,0.0108677,0.0658938,0.0147142,0.0185761,0.0143753,0.6398818,31170.1,0.39904,10.371,0.29533,0.60631,0.0344657,2620.714,6.6120016,14.670632,5.503592,,0.0251566,1386.0,-0.0101551,0.6229337,0.0530988,0.0637044,0.0063918,0.0099117003,0.0149933335,0.0479753,1.0843862,0.5059747,0.0011572,0.1492998,0.082183,0.6287032,-0.0017187
28302,Ogallala,NE,41.05354380856737,-101.86511359017656,1552.0,53.53475,0.27159,52.481,0.33724,54.5025,0.2081,0.0010638,0.0380868,0.0048352,0.0013688,0.0055872,0.6137255,34903.51,0.32648,8.858,0.2379,0.67085,0.0367641,2531.52,8.6155481,12.811783,10.62695,-0.0195034,,,,0.6486466,0.060595,0.2890295,0.007,0.0025413712,0.0077423168,0.0171033,1.1929954,0.5976359,0.000591,0.1450752,0.0874633,0.6377378,0.0116199
28303,Oshkosh,NE,41.527955,-102.344241,,,,,,,,0.0008726,0.0,0.0,0.0,0.0,0.6768473,31316.23,0.27816,,,,0.0405045,2821.138,8.7443946,11.233408,,,,,,0.5925,0.0259516,1.330512,,,,0.0111524,3.9415953,0.7002618,0.0013089,0.1474104,0.0949803,0.6279528,0.0055942
28304,Valentine,NE,42.46467125375105,-101.22396518761252,793.0,52.341,0.20196,,,,,0.0004925,0.0308147,0.0032837,0.0012811,0.0035297,0.7036415,31505.53,0.34701,7.675,0.27026,0.6144,0.0363263,2561.397,6.5086022,12.200171,6.610341,-0.0271186,,,,0.6825128,0.0258162,0.0100502,0.0073834,0.004186161,0.0059098744,0.0057607,1.7163781,0.557375,0.000985,0.1400618,0.0768082,0.6383544,0.0143776
28305,Broken Bow,NE,41.4463573704697,-99.70609705407365,1210.0,55.51225,0.25781,56.44575,0.22167,54.577,0.29312,0.0006105,0.0102887,0.0036305,0.001543,0.0037223,0.6303481,33846.46,0.29952,6.249,0.23703,0.63209,0.0307123,2927.37,6.9514146,12.55937,9.913432,-0.0343274,,,,0.6488261,0.0995127,0.4143838,0.005604,0.0068676078,0.0144219763,0.0050077,1.5541242,0.5848913,0.0,0.1090226,0.0683453,0.6639121,0.0101412
28306,North Platte,NE,41.09284883979724,-100.75261099068726,3291.0,48.2915,0.27678,49.8765,0.29454,46.812,0.25644,0.0050085,0.0383667,0.0207068,0.0158387,0.022822,0.5975076,35591.35,0.32346,7.625,0.24721,0.57099,0.032934,2202.699,6.0380706,14.588349,5.512805,-0.0042251,0.0278249,1260.0,0.0237121,0.657693,0.0365741,0.1840259,0.0060636,0.0171679791,0.0135785637,0.0113767,1.6464809,0.6015749,0.0003339,0.1719223,0.0949701,0.6176617,0.0083359
28401,Colorado Springs,CO,38.8317247138169,-104.80330456372035,45513.0,41.802,0.2776,43.11825,0.28301,40.50825,0.27213,0.0595318,0.0835121,0.1112557,0.0925366,0.1293047,0.3112755,37765.43,0.4044,11.252,0.29188,0.54259,0.0240682,2738.578,5.4766989,18.672046,6.149341,,0.0204383,4922.14,0.0656495,0.6957904,0.1076645,1.910487,0.0049127,0.0499870557,0.0471512369,0.0584609,-0.16928514,0.3654068,0.0017884,0.1868961,0.1078073,0.5936079,-0.0038422
28402,Limon,CO,39.104782,-103.573496,469.0,,,,,,,0.0489568,0.0588917,0.0018139,0.0035035,0.0006582,0.630839,25562.01,0.40255,,,,0.0350965,3138.883,5.8383534,16.917771,,,,,,0.524113,0.0203488,0.003053,,0.0022999836,0.0077213734,0.0175292,-0.17035864,0.3456547,0.0004929,0.1751825,0.0908901,0.6577027,0.0175874
28501,Springfield,CO,37.348968,-102.534136,395.0,,,,,,,0.0002214,0.0005478,0.001438,0.0023591,0.0005164,0.6666667,31259.88,0.30512,,,,0.0405289,3379.061,7.4737443,10.816667,,,,,,0.5770285,0.0243546,0.0093188,,,,0.0244648,0.66462386,0.4027009,0.0013283,0.1462523,0.0895845,0.6292499,0.0162217
28502,Pueblo,CO,38.189778722515804,-104.26678386367067,14575.0,40.9385,0.34386,41.84975,0.35243,40.01775,0.33559,0.0166736,0.0887534,0.0716258,0.0612842,0.083119,0.4396424,31074.76,0.44214,13.04,0.31174,0.56592,0.0271205,2410.202,5.7002376,18.320463,0.7406611,,0.0213013,1794.92,-0.1071515,0.576982,0.0849266,0.6085452,0.0047543,0.0168386746,0.0154381144,0.037598,0.54720417,0.5708002,0.0016455,0.247402,0.1122784,0.5550495,-0.0065468
28503,Trinidad,CO,37.35159872018812,-104.5596777280267,1650.0,44.8135,0.28878,44.424,0.24956,45.191,0.3264,0.0113572,0.0654369,0.0191536,0.0185168,0.0218584,0.5787301,30719.9,0.37187,6.173,0.31014,0.48406,0.04055,3305.401,6.2325393,15.899486,-3.549406,,0.0433482,1386.0,0.0908925,0.5245219,0.040935,0.0827851,0.005257,0.0121375005,0.0175993758,0.0201583,0.50453859,0.7075729,0.002991,0.2421471,0.1199224,0.5414287,0.0098643
28504,Burlington,CO,39.085340817906456,-102.55621292489978,1096.0,55.8315,0.21886,56.2525,0.21082,55.4075,0.2267,0.0128962,0.068328,0.0039567,0.0020104,0.0051106,0.6550671,32575.27,0.35418,7.888,0.2753,0.59847,0.0426134,3420.312,6.8356535,13.152514,8.65426,,,,,0.6127493,0.0301662,0.0520154,0.0067481,0.0052258935,0.012980445,0.0480785,2.0479207,0.6342717,0.0013486,0.1205534,0.082318,0.6334357,-0.0054643
28601,Oberlin,KS,39.78357806545454,-100.72306782505049,615.0,54.8095,0.31734,,,,,0.0040385,0.0038681,0.0036714,0.0012611,0.0069481,0.6449413,36684.12,0.27367,4.693,0.22674,0.65049,0.0336312,2135.084,7.4002207,11.218381,15.59053,-0.0351316,,,,0.5789163,0.023505,0.191567,0.0068978,,,0.0076154,3.0103464,0.6941597,0.000466,0.1129707,0.0767751,0.6263229,0.0025665
28602,Norton,KS,39.783846,-99.899288,501.0,51.3455,0.23666,,,,,0.0403158,0.0,0.0,0.0,0.0,0.735357,27980.41,0.28523,5.438,0.23085,0.65759,0.027487,2659.828,6.9517129,11.741238,17.0968,-0.0243474,,,,0.5482925,0.0386146,0.4958468,0.0073214,0.0052074584,0.0043675458,0.0057345,2.705823,0.5929784,0.0005039,0.1700787,0.0809982,0.6796891,-0.0053129
28603,Phillipsburg,KS,39.76700379242372,-99.1074710286253,934.0,53.43125,0.34673,,,53.1685,0.31054,0.0018981,0.0191548,0.0066145,0.0014722,0.0018845,0.6518916,34879.49,0.33071,10.852,0.22219,0.67666,0.0318141,2116.044,8.506948,11.925973,15.22209,-0.0299483,,,,0.6016464,0.097868,2.727661,0.0065728,0.0,0.0041757616,0.0049524,2.3107885,0.7648287,0.0008541,0.1144279,0.0602128,0.6681866,0.0048029
28604,Colby,KS,39.23400235121785,-100.83263648850281,1612.0,56.40675,0.18727,58.78725,0.12977,54.3075,0.23994,0.0035073,0.0146567,0.0046839,0.0021882,0.0083249,0.7202751,36561.06,0.28619,5.535,0.23084,0.66209,0.0419779,3041.958,7.7029419,11.723989,9.67809,-0.0249,0.0584556,1056.0,0.1467409,0.6623945,0.0279521,0.0468524,0.0072549,0.0029227801,0.0046179926,0.004717,2.5342939,0.6140177,0.0005846,0.1173994,0.0651982,0.6431413,-0.0022603
28605,Goodland,KS,39.25230823368012,-101.74633798730993,765.0,50.73725,0.25129,,,,,0.0041133,0.0060381,0.0015486,0.0009653,0.0002035,0.715699,32860.88,0.35319,11.603,0.23716,0.6781,0.0379832,2866.469,6.5923666,13.561065,-2.205442,-0.0349096,,,0.5278704,0.6588659,0.0346685,0.0468975,0.0069859,0.00716888,0.0037607239,0.0187551,2.4469166,0.4813727,0.0017628,0.1301832,0.0610349,0.6045997,0.0076314
28606,Wano,KS,39.916835042060086,-101.68288550592274,439.0,,,,,,,0.0003665,0.0057197,0.0023198,0.0045595,3.61e-05,0.6605308,36523.63,0.24489,,,,0.0354411,2513.648,7.9037901,12.607677,,,,,,0.6183994,0.0234558,1.11e-07,,,,0.0228507,2.3233739,0.6820598,0.0003665,0.113782,0.0645384,0.660542,-0.0040712
28607,McCook,NE,40.27242399743565,-100.87596398019754,1869.0,52.444,0.27444,52.725,0.30664,52.224,0.23736,0.0014217,0.0081447,0.0089025,0.0064931,0.01067,0.6809705,32797.39,0.33877,8.313,0.25564,0.65625,0.0296448,2859.483,7.1694623,12.619314,10.0924,,,,,0.6418225,0.0787594,0.1123515,0.006477,0.0021325209,0.0085300838,0.012389,1.3690167,0.6299061,0.0012186,0.1425654,0.0844525,0.6327066,0.0034273
28608,Kearney,NE,40.73448103779092,-99.03757673250598,4669.0,52.82525,0.22153,54.1025,0.21322,51.54925,0.22889,0.0042832,0.0676817,0.0399669,0.0289106,0.0492667,0.6028057,31135.14,0.37861,13.401,0.2446,0.64035,0.0256524,1721.294,7.2648495,15.166819,10.9428,-0.023513,0.0178466,2243.0,0.173343,0.7101237,0.1375862,0.4505472,0.0071503,0.0164545893,0.019809755,0.0219293,1.2646573,0.6444238,0.0007139,0.1651024,0.0742427,0.5666748,0.0053542
28609,Lexington,NE,40.58734255181965,-99.76924714105387,4352.0,51.37925,0.27069,51.84075,0.24055,50.93075,0.29843,0.0016094,0.3081044,0.0080042,0.0059663,0.0084421,0.642166,33765.0,0.30436,6.246,0.2419,0.66434,0.0298831,3189.162,7.0393589,14.415551,7.093923,-0.0109201,0.0206339,2486.0,0.115826,0.6501839,0.2025569,0.6027205,0.0065907,0.0102344008,0.0164658303,0.0834042,1.8298628,0.797231,0.0010111,0.1390761,0.0732886,0.6344115,-0.0030147
28701,Salida,CO,38.657693,-106.089152,1125.0,48.0925,0.20434,48.866,0.23408,47.37575,0.17711,0.0158232,0.0317457,0.0225051,0.0122894,0.0287588,0.6439208,33185.09,0.32637,4.764,0.27873,0.64621,0.0242539,1897.272,5.6953642,15.46989,6.260985,,,,,0.5293508,0.0378632,1.359101,0.0075181,0.0262898658,0.0215490703,0.0198562,0.34971888,0.5307228,0.0015392,0.1748041,0.0996941,0.6401107,0.0062745
28702,Glenwood Springs,CO,39.48746806904651,-106.94819543315239,7752.0,47.4525,0.18374,48.83125,0.20721,45.78025,0.16929,0.0034629,0.0637509,0.0347658,0.0245248,0.0424468,0.424298,45255.8,0.52829,29.671,0.23158,0.52703,0.0672359,5292.147,11.906261,16.680572,-9.600642,,0.0075941,1980.0,-0.3503191,0.7817926,0.0239485,0.0541174,0.0065097,0.0245439772,0.0263361735,0.1342721,-0.21155103,0.2960845,0.0014657,0.1421816,0.1076605,0.5208412,-0.0033857
28703,Granby,CO,40.087637,-106.070981,838.0,42.6965,0.3055,,,,,0.0048224,0.021977,0.0025628,0.0008571,0.0028921,0.4578776,40410.57,0.3614,8.120001,0.2802,0.5792,0.0817537,3925.81,6.1109908,14.918192,10.26315,,,,,0.7709408,0.0320479,0.2466952,0.0071253,0.0268445588,0.027728661,0.0341585,1.4247053,0.2123453,0.0013663,0.1394534,0.1008387,0.5742149,-0.0288167
28704,Laramie,WY,41.37007905638541,-105.75322282451701,2168.0,49.17025,0.21173,49.0865,0.3043,49.24625,0.11053,0.0095859,0.0356612,0.0585932,0.0385513,0.0743484,0.7551749,26024.1,0.45726,22.854,0.22872,0.59139,0.0145907,2984.538,6.2622819,14.518802,9.725445,0.0271369,0.0595398,2166.0,0.2197811,0.6758334,0.0410348,0.4026767,0.0064847,0.0283409247,0.0407251942,0.0375201,0.66631014,0.3659611,0.0006549,0.2033898,0.0874083,0.4577526,0.0185934
28800,Fort Collins,CO,40.44400768683656,-104.93353039956341,33379.0,45.1685,0.26966,45.6265,0.2767,44.726,0.26304,0.0051893,0.1234906,0.0802833,0.0767948,0.0806897,0.3877406,37522.63,0.39755,10.663,0.29092,0.5383,0.0289463,3163.588,5.4577252,18.934645,0.129995,,0.0087032,2260.54,0.1293576,0.7009774,0.1461438,1.906821,0.0053967,0.0402131414,0.0302327454,0.0675449,-0.07832903,0.3944639,0.0011827,0.1646804,0.0933395,0.5674437,-0.002401
28900,Denver,CO,39.7558497530248,-104.99541967560884,169220.0,42.2035,0.29366,44.093,0.2944,40.30725,0.29393,0.0469253,0.203113,0.1245828,0.1098454,0.1360688,0.2302663,46181.45,0.44094,17.396,0.26698,0.47151,0.0302873,3017.666,6.0446189,20.28582,-5.73728,,0.0159246,5825.86,-0.0535865,0.7201804,0.0896984,1.227556,0.0051826,0.0227015113,0.0227031446,0.1068814,0.31696931,0.3920636,0.0015082,0.1908769,0.1145246,0.5422332,-0.0070745
29001,Pratt,KS,37.50746499781659,-98.78213317997503,1716.0,52.0845,0.2711,51.2955,0.32698,53.13625,0.20365,0.0062527,0.016215,0.0040869,0.0042133,0.0047137,0.7057755,35115.41,0.31084,6.88,0.24204,0.67738,0.0374737,2894.261,6.3339742,13.737227,10.643,-0.0273002,0.1096972,1576.02,-0.0435121,0.6416554,0.0530608,0.1551647,0.0065544,0.0085015358,0.0065818341,0.0118606,2.2650412,0.6859368,0.0008776,0.1587228,0.0802486,0.6412209,-0.0003649
